,hh_index,area_id,zone_id,hh_count,hh_children,hh_people_in_work,hh_in_work,hh_income,hh_cars,p_hh_index,adult,gender,age,employment,occupation,main_activity,main_activity_id,main_facility_area,main_facility_zone,mode,hh_income_bin,age_bin
5558,1517.0,3.0,3.2,4.0,1.0,3.0,yes,105000.0,2.0,1,16+,male,23.0,employment,skilled,work,32.0,10.0,10.3,car,high,21-31
5559,1517.0,3.0,3.2,4.0,1.0,3.0,yes,105000.0,2.0,2,16+,male,20.0,employment,unskilled,work,23.0,10.0,10.2,car,high,16-21
5560,1517.0,3.0,3.2,4.0,1.0,3.0,yes,105000.0,2.0,3,under16,male,10.0,education,none,None,-1.0,-1.0,-1.0,,high,4-13
5561,1518.0,9.0,9.1,4.0,1.0,2.0,yes,65000.0,3.0,0,16+,female,17.0,education,none,education,60.0,8.0,8.1,car,mid-high,16-21
5562,1518.0,9.0,9.1,4.0,1.0,2.0,yes,65000.0,3.0,1,16+,male,16.0,education,none,education,93.0,0.0,0.1,car,mid-high,13-16
5563,1518.0,9.0,9.1,4.0,1.0,2.0,yes,65000.0,3.0,2,16+,female,16.0,employment,skilled,work,199.0,1.0,1.0,car,mid-high,13-16
5564,1518.0,9.0,9.1,4.0,1.0,2.0,yes,65000.0,3.0,3,under16,female,3.0,education,none,health,30.0,3.0,3.2,car,mid-high,0-4
5565,1519.0,9.0,9.0,4.0,1.0,2.0,yes,70000.0,1.0,0,16+,female,21.0,employment,unskilled,work,17.0,10.0,10.3,car,mid-high,16-21
5566,1519.0,9.0,9.0,4.0,1.0,2.0,yes,70000.0,1.0,1,16+,male,19.0,education,none,education,81.0,3.0,3.2,car,mid-high,16-21
5567,1519.0,9.0,9.0,4.0,1.0,2.0,yes,70000.0,1.0,2,16+,female,19.0,unemployed,none,None,-1.0,-1.0,-1.0,,mid-high,16-21
5568,1519.0,9.0,9.0,4.0,1.0,2.0,yes,70000.0,1.0,3,under16,female,3.0,education,none,education,87.0,0.0,0.2,car,mid-high,0-4
5569,1520.0,2.0,2.0,5.0,1.0,4.0,yes,35000.0,1.0,0,16+,female,19.0,education,none,education,10.0,10.0,10.0,car,low,16-21
5570,1520.0,2.0,2.0,5.0,1.0,4.0,yes,35000.0,1.0,1,16+,male,19.0,education,none,education,83.0,0.0,0.1,car,low,16-21
5571,1520.0,2.0,2.0,5.0,1.0,4.0,yes,35000.0,1.0,2,16+,female,20.0,employment,unskilled,work,7.0,10.0,10.1,car,low,16-21
5572,1520.0,2.0,2.0,5.0,1.0,4.0,yes,35000.0,1.0,3,16+,male,19.0,education,none,education,95.0,0.0,0.1,car,low,16-21
5573,1520.0,2.0,2.0,5.0,1.0,4.0,yes,35000.0,1.0,4,under16,female,4.0,education,none,education,61.0,8.0,8.1,car,low,0-4
5574,1521.0,3.0,3.2,1.0,0.0,0.0,noone,16000.0,0.0,0,16+,female,55.0,retired,none,health,27.0,3.0,3.2,car,low,51-61
5575,1522.0,3.0,3.2,5.0,1.0,4.0,yes,55000.0,3.0,0,16+,male,26.0,employment,unskilled,work,18.0,10.0,10.3,car,mid-high,21-31
5576,1522.0,3.0,3.2,5.0,1.0,4.0,yes,55000.0,3.0,1,16+,male,23.0,education,none,education,85.0,0.0,0.1,car,mid-high,21-31
5577,1522.0,3.0,3.2,5.0,1.0,4.0,yes,55000.0,3.0,2,16+,female,25.0,employment,unskilled,work,5.0,10.0,10.2,car,mid-high,21-31
5578,1522.0,3.0,3.2,5.0,1.0,4.0,yes,55000.0,3.0,3,16+,female,23.0,employment,unskilled,work,199.0,1.0,1.0,car,mid-high,21-31
5579,1522.0,3.0,3.2,5.0,1.0,4.0,yes,55000.0,3.0,4,under16,male,6.0,education,none,education,78.0,3.0,3.3,car,mid-high,4-13
5580,1523.0,3.0,3.2,3.0,0.0,1.0,yes,65000.0,0.0,0,16+,male,53.0,employment,unskilled,work,149.0,9.0,9.1,car,mid-high,51-61
5581,1523.0,3.0,3.2,3.0,0.0,1.0,yes,65000.0,0.0,1,16+,male,55.0,retired,none,leisure,9.0,10.0,10.3,car,mid-high,51-61
5582,1523.0,3.0,3.2,3.0,0.0,1.0,yes,65000.0,0.0,2,16+,male,56.0,retired,none,None,-1.0,-1.0,-1.0,,mid-high,51-61
5583,1524.0,3.0,3.2,3.0,0.0,2.0,yes,60000.0,3.0,0,16+,male,59.0,employment,unskilled,work,151.0,3.0,3.0,car,mid-high,51-61
5584,1524.0,3.0,3.2,3.0,0.0,2.0,yes,60000.0,3.0,1,16+,female,59.0,employment,unskilled,work,204.0,0.0,0.1,car,mid-high,51-61
5585,1524.0,3.0,3.2,3.0,0.0,2.0,yes,60000.0,3.0,2,16+,female,60.0,retired,none,leisure,18.0,10.0,10.3,car,mid-high,51-61
5586,1525.0,9.0,9.1,1.0,0.0,1.0,yes,50000.0,1.0,0,16+,male,57.0,employment,unskilled,work,58.0,5.0,5.2,car,mid,51-61
5587,1526.0,3.0,3.2,4.0,0.0,3.0,yes,45000.0,3.0,0,16+,male,71.0,employment,unskilled,None,-1.0,-1.0,-1.0,,mid,61-71
5588,1526.0,3.0,3.2,4.0,0.0,3.0,yes,45000.0,3.0,1,16+,other,69.0,employment,skilled,work,119.0,5.0,5.8,car,mid,61-71
5589,1526.0,3.0,3.2,4.0,0.0,3.0,yes,45000.0,3.0,2,16+,male,70.0,employment,unskilled,work,130.0,6.0,6.6,car,mid,61-71
5590,1526.0,3.0,3.2,4.0,0.0,3.0,yes,45000.0,3.0,3,16+,male,69.0,retired,none,None,-1.0,-1.0,-1.0,,mid,61-71
5591,1527.0,9.0,9.0,2.0,1.0,0.0,noone,18000.0,1.0,0,16+,female,26.0,unemployed,none,None,-1.0,-1.0,-1.0,,low,21-31
5592,1527.0,9.0,9.0,2.0,1.0,0.0,noone,18000.0,1.0,1,under16,female,6.0,education,none,education,51.0,6.0,6.6,car,low,4-13
5593,1528.0,9.0,9.3,4.0,2.0,0.0,noone,21000.0,0.0,0,16+,female,22.0,employment,unskilled,work,5.0,10.0,10.2,car,low,21-31
5594,1528.0,9.0,9.3,4.0,2.0,0.0,noone,21000.0,0.0,1,16+,male,24.0,employment,unskilled,work,36.0,10.0,10.0,car,low,21-31
5595,1528.0,9.0,9.3,4.0,2.0,0.0,noone,21000.0,0.0,2,under16,female,10.0,education,none,education,97.0,0.0,0.1,car,low,4-13
5596,1528.0,9.0,9.3,4.0,2.0,0.0,noone,21000.0,0.0,3,under16,female,11.0,education,none,education,58.0,6.0,6.6,car,low,4-13
5597,1529.0,3.0,3.1,3.0,0.0,2.0,yes,70000.0,3.0,0,16+,male,55.0,employment,unskilled,work,129.0,5.0,5.6,car,mid-high,51-61
5598,1529.0,3.0,3.1,3.0,0.0,2.0,yes,70000.0,3.0,1,16+,female,57.0,employment,unskilled,work,195.0,1.0,1.0,car,mid-high,51-61
5599,1529.0,3.0,3.1,3.0,0.0,2.0,yes,70000.0,3.0,2,16+,other,56.0,retired,none,None,-1.0,-1.0,-1.0,,mid-high,51-61
5600,1530.0,1.0,1.0,4.0,1.0,1.0,yes,35000.0,0.0,0,16+,other,32.0,employment,unskilled,work,174.0,3.0,3.0,PT,low,31-41
5601,1530.0,1.0,1.0,4.0,1.0,1.0,yes,35000.0,0.0,1,16+,male,31.0,employment,unskilled,work,142.0,6.0,6.6,car,low,21-31
5602,1530.0,1.0,1.0,4.0,1.0,1.0,yes,35000.0,0.0,2,16+,male,30.0,employment,unskilled,work,169.0,3.0,3.2,car,low,21-31
5603,1530.0,1.0,1.0,4.0,1.0,1.0,yes,35000.0,0.0,3,under16,male,9.0,education,none,education,95.0,0.0,0.1,car,low,4-13
5604,1531.0,3.0,3.1,3.0,1.0,2.0,yes,55000.0,1.0,0,16+,female,23.0,employment,unskilled,work,163.0,3.0,3.2,car,mid-high,21-31
5605,1531.0,3.0,3.1,3.0,1.0,2.0,yes,55000.0,1.0,1,16+,male,22.0,employment,unskilled,work,45.0,5.0,5.2,car,mid-high,21-31
5606,1531.0,3.0,3.1,3.0,1.0,2.0,yes,55000.0,1.0,2,under16,female,5.0,education,none,education,83.0,0.0,0.1,car,mid-high,4-13
5607,1532.0,2.0,2.0,3.0,0.0,0.0,noone,18000.0,1.0,0,16+,male,68.0,retired,none,health,33.0,0.0,0.1,car,low,61-71
5608,1532.0,2.0,2.0,3.0,0.0,0.0,noone,18000.0,1.0,1,16+,male,68.0,retired,none,leisure,89.0,0.0,0.1,car,low,61-71
5609,1532.0,2.0,2.0,3.0,0.0,0.0,noone,18000.0,1.0,2,16+,male,69.0,retired,none,None,-1.0,-1.0,-1.0,,low,61-71
5610,1533.0,10.0,10.0,3.0,1.0,1.0,yes,50000.0,0.0,0,16+,female,18.0,education,none,education,3.0,10.0,10.3,car,mid,16-21
5611,1533.0,10.0,10.0,3.0,1.0,1.0,yes,50000.0,0.0,1,16+,male,23.0,employment,unskilled,work,115.0,5.0,5.6,car,mid,21-31
5612,1533.0,10.0,10.0,3.0,1.0,1.0,yes,50000.0,0.0,2,under16,female,5.0,education,none,health,31.0,3.0,3.1,car,mid,4-13
5613,1534.0,9.0,9.2,4.0,0.0,3.0,yes,85000.0,3.0,0,16+,female,58.0,employment,skilled,work,185.0,0.0,0.1,car,mid-high,51-61
5614,1534.0,9.0,9.2,4.0,0.0,3.0,yes,85000.0,3.0,1,16+,male,60.0,employment,unskilled,work,57.0,6.0,6.3,car,mid-high,51-61
5615,1534.0,9.0,9.2,4.0,0.0,3.0,yes,85000.0,3.0,2,16+,male,59.0,employment,unskilled,work,104.0,5.0,5.6,car,mid-high,51-61
5616,1534.0,9.0,9.2,4.0,0.0,3.0,yes,85000.0,3.0,3,16+,female,60.0,retired,none,None,-1.0,-1.0,-1.0,,mid-high,51-61
5617,1535.0,2.0,2.3,5.0,2.0,2.0,yes,25000.0,1.0,0,16+,female,28.0,employment,skilled,work,61.0,6.0,6.3,car,low,21-31
5618,1535.0,2.0,2.3,5.0,2.0,2.0,yes,25000.0,1.0,1,16+,female,30.0,employment,unskilled,work,128.0,5.0,5.7,car,low,21-31
5619,1535.0,2.0,2.3,5.0,2.0,2.0,yes,25000.0,1.0,2,16+,female,28.0,unemployed,none,None,-1.0,-1.0,-1.0,,low,21-31
5620,1535.0,2.0,2.3,5.0,2.0,2.0,yes,25000.0,1.0,3,under16,male,6.0,education,none,education,7.0,10.0,10.0,car,low,4-13
5621,1535.0,2.0,2.3,5.0,2.0,2.0,yes,25000.0,1.0,4,under16,male,11.0,education,none,education,91.0,0.0,0.1,car,low,4-13
5622,1536.0,3.0,3.2,2.0,0.0,1.0,yes,60000.0,1.0,0,16+,male,58.0,employment,skilled,work,5.0,10.0,10.2,car,mid-high,51-61
5623,1536.0,3.0,3.2,2.0,0.0,1.0,yes,60000.0,1.0,1,16+,male,58.0,retired,none,leisure,1.0,10.0,10.3,car,mid-high,51-61
5624,1537.0,0.0,0.3,5.0,0.0,2.0,yes,50000.0,2.0,0,16+,male,58.0,employment,unskilled,work,42.0,10.0,10.0,car,mid,51-61
5625,1537.0,0.0,0.3,5.0,0.0,2.0,yes,50000.0,2.0,1,16+,female,60.0,employment,unskilled,work,188.0,0.0,0.0,car,mid,51-61
5626,1537.0,0.0,0.3,5.0,0.0,2.0,yes,50000.0,2.0,2,16+,male,56.0,retired,none,shopping,93.0,0.0,0.1,PT,mid,51-61
5627,1537.0,0.0,0.3,5.0,0.0,2.0,yes,50000.0,2.0,3,16+,female,58.0,retired,none,health,5.0,2.0,2.3,car,mid,51-61
5628,1537.0,0.0,0.3,5.0,0.0,2.0,yes,50000.0,2.0,4,16+,female,56.0,retired,none,None,-1.0,-1.0,-1.0,,mid,51-61
5629,1538.0,0.0,0.3,3.0,0.0,0.0,noone,18000.0,1.0,0,16+,female,73.0,retired,none,None,-1.0,-1.0,-1.0,,low,71-81
5630,1538.0,0.0,0.3,3.0,0.0,0.0,noone,18000.0,1.0,1,16+,female,71.0,retired,none,health,32.0,0.0,0.1,car,low,61-71
5631,1538.0,0.0,0.3,3.0,0.0,0.0,noone,18000.0,1.0,2,16+,male,71.0,retired,none,None,-1.0,-1.0,-1.0,,low,61-71
5632,1539.0,2.0,2.0,4.0,1.0,3.0,yes,45000.0,2.0,0,16+,male,19.0,education,none,education,1.0,10.0,10.3,car,mid,16-21
5633,1539.0,2.0,2.0,4.0,1.0,3.0,yes,45000.0,2.0,1,16+,female,20.0,employment,unskilled,work,29.0,10.0,10.2,car,mid,16-21
5634,1539.0,2.0,2.0,4.0,1.0,3.0,yes,45000.0,2.0,2,16+,female,22.0,employment,unskilled,None,-1.0,-1.0,-1.0,,mid,21-31
5635,1539.0,2.0,2.0,4.0,1.0,3.0,yes,45000.0,2.0,3,under16,male,6.0,education,none,education,12.0,10.0,10.3,car,mid,4-13
5636,1540.0,9.0,9.2,3.0,1.0,2.0,yes,65000.0,2.0,0,16+,female,25.0,employment,unskilled,work,199.0,1.0,1.0,car,mid-high,21-31
5637,1540.0,9.0,9.2,3.0,1.0,2.0,yes,65000.0,2.0,1,16+,female,23.0,employment,unskilled,work,162.0,3.0,3.3,car,mid-high,21-31
5638,1540.0,9.0,9.2,3.0,1.0,2.0,yes,65000.0,2.0,2,under16,male,11.0,education,none,education,70.0,5.0,5.7,car,mid-high,4-13
5639,1541.0,3.0,3.2,4.0,1.0,3.0,yes,75000.0,0.0,0,16+,male,24.0,employment,skilled,work,31.0,10.0,10.0,car,mid-high,21-31
5640,1541.0,3.0,3.2,4.0,1.0,3.0,yes,75000.0,0.0,1,16+,male,21.0,employment,unskilled,work,119.0,5.0,5.8,car,mid-high,16-21
5641,1541.0,3.0,3.2,4.0,1.0,3.0,yes,75000.0,0.0,2,16+,female,22.0,employment,unskilled,work,20.0,9.0,9.2,car,mid-high,21-31
5642,1541.0,3.0,3.2,4.0,1.0,3.0,yes,75000.0,0.0,3,under16,female,10.0,education,none,education,92.0,0.0,0.1,car,mid-high,4-13
5643,1542.0,3.0,3.2,5.0,1.0,3.0,yes,110000.0,2.0,0,16+,female,27.0,employment,unskilled,work,100.0,6.0,6.6,car,high,21-31
5644,1542.0,3.0,3.2,5.0,1.0,3.0,yes,110000.0,2.0,1,16+,male,28.0,employment,unskilled,work,178.0,9.0,9.1,car,high,21-31
5645,1542.0,3.0,3.2,5.0,1.0,3.0,yes,110000.0,2.0,2,16+,male,27.0,employment,skilled,health,33.0,0.0,0.1,car,high,21-31
5646,1542.0,3.0,3.2,5.0,1.0,3.0,yes,110000.0,2.0,3,16+,other,26.0,employment,manager,work,169.0,3.0,3.2,car,high,21-31
5647,1542.0,3.0,3.2,5.0,1.0,3.0,yes,110000.0,2.0,4,under16,male,12.0,education,none,education,81.0,3.0,3.2,car,high,4-13
5648,1543.0,3.0,3.3,3.0,0.0,1.0,yes,30000.0,1.0,0,16+,male,60.0,employment,unskilled,work,140.0,5.0,5.6,car,low,51-61
5649,1543.0,3.0,3.3,3.0,0.0,1.0,yes,30000.0,1.0,1,16+,male,59.0,retired,none,health,25.0,3.0,3.2,car,low,51-61
5650,1543.0,3.0,3.3,3.0,0.0,1.0,yes,30000.0,1.0,2,16+,female,58.0,retired,none,leisure,92.0,0.0,0.2,car,low,51-61
5651,1544.0,3.0,3.2,5.0,1.0,3.0,yes,30000.0,1.0,0,16+,female,22.0,employment,unskilled,work,42.0,10.0,10.0,car,low,21-31
5652,1544.0,3.0,3.2,5.0,1.0,3.0,yes,30000.0,1.0,1,16+,male,22.0,employment,unskilled,work,107.0,8.0,8.1,car,low,21-31
5653,1544.0,3.0,3.2,5.0,1.0,3.0,yes,30000.0,1.0,2,16+,female,23.0,employment,unskilled,work,140.0,5.0,5.6,car,low,21-31
5654,1544.0,3.0,3.2,5.0,1.0,3.0,yes,30000.0,1.0,3,16+,male,23.0,employment,unskilled,work,138.0,8.0,8.1,car,low,21-31
5655,1544.0,3.0,3.2,5.0,1.0,3.0,yes,30000.0,1.0,4,under16,female,12.0,education,none,education,80.0,3.0,3.2,cycle,low,4-13
5656,1545.0,9.0,9.1,5.0,0.0,2.0,yes,80000.0,2.0,0,16+,female,59.0,employment,unskilled,work,46.0,5.0,5.6,car,mid-high,51-61
5657,1545.0,9.0,9.1,5.0,0.0,2.0,yes,80000.0,2.0,1,16+,male,63.0,employment,skilled,work,3.0,10.0,10.0,car,mid-high,61-71
5658,1545.0,9.0,9.1,5.0,0.0,2.0,yes,80000.0,2.0,2,16+,male,58.0,retired,none,None,-1.0,-1.0,-1.0,,mid-high,51-61
5659,1545.0,9.0,9.1,5.0,0.0,2.0,yes,80000.0,2.0,3,16+,female,61.0,retired,none,shopping,71.0,3.0,3.2,car,mid-high,51-61
5660,1545.0,9.0,9.1,5.0,0.0,2.0,yes,80000.0,2.0,4,16+,female,58.0,retired,none,health,27.0,3.0,3.2,car,mid-high,51-61
5661,1546.0,3.0,3.0,5.0,1.0,3.0,yes,50000.0,1.0,0,16+,female,32.0,employment,unskilled,work,201.0,0.0,0.2,car,mid,31-41
5662,1546.0,3.0,3.0,5.0,1.0,3.0,yes,50000.0,1.0,1,16+,female,32.0,employment,unskilled,work,124.0,8.0,8.1,car,mid,31-41
5663,1546.0,3.0,3.0,5.0,1.0,3.0,yes,50000.0,1.0,2,16+,male,33.0,employment,unskilled,work,198.0,1.0,1.0,car,mid,31-41
5664,1546.0,3.0,3.0,5.0,1.0,3.0,yes,50000.0,1.0,3,16+,female,32.0,unemployed,none,shopping,44.0,5.0,5.7,car,mid,31-41
5665,1546.0,3.0,3.0,5.0,1.0,3.0,yes,50000.0,1.0,4,under16,female,10.0,education,none,education,95.0,0.0,0.1,PT,mid,4-13
5666,1547.0,9.0,9.1,2.0,0.0,0.0,noone,17000.0,1.0,0,16+,male,51.0,retired,none,shopping,6.0,10.0,10.0,PT,low,41-51
5667,1547.0,9.0,9.1,2.0,0.0,0.0,noone,17000.0,1.0,1,16+,female,50.0,employment,unskilled,None,-1.0,-1.0,-1.0,,low,41-51
5668,1548.0,3.0,3.3,5.0,1.0,3.0,yes,45000.0,3.0,0,16+,female,22.0,employment,unskilled,work,192.0,0.0,0.1,car,mid,21-31
5669,1548.0,3.0,3.3,5.0,1.0,3.0,yes,45000.0,3.0,1,16+,male,22.0,employment,unskilled,work,169.0,3.0,3.2,car,mid,21-31
5670,1548.0,3.0,3.3,5.0,1.0,3.0,yes,45000.0,3.0,2,16+,female,22.0,education,none,education,98.0,0.0,0.1,car,mid,21-31
5671,1548.0,3.0,3.3,5.0,1.0,3.0,yes,45000.0,3.0,3,16+,male,21.0,employment,unskilled,work,19.0,10.0,10.0,car,mid,16-21
5672,1548.0,3.0,3.3,5.0,1.0,3.0,yes,45000.0,3.0,4,under16,male,7.0,education,none,education,91.0,0.0,0.1,car,mid,4-13
5673,1549.0,2.0,2.3,4.0,2.0,1.0,yes,100000.0,2.0,0,16+,male,24.0,employment,unskilled,work,33.0,10.0,10.3,car,high,21-31
5674,1549.0,2.0,2.3,4.0,2.0,1.0,yes,100000.0,2.0,1,16+,male,27.0,employment,unskilled,work,104.0,5.0,5.6,car,high,21-31
5675,1549.0,2.0,2.3,4.0,2.0,1.0,yes,100000.0,2.0,2,under16,female,8.0,education,none,education,16.0,10.0,10.2,car,high,4-13
5676,1549.0,2.0,2.3,4.0,2.0,1.0,yes,100000.0,2.0,3,under16,other,4.0,education,none,education,75.0,3.0,3.2,car,high,0-4
5677,1550.0,1.0,1.0,5.0,1.0,3.0,yes,45000.0,2.0,0,16+,male,22.0,employment,unskilled,work,24.0,10.0,10.0,car,mid,21-31
5678,1550.0,1.0,1.0,5.0,1.0,3.0,yes,45000.0,2.0,1,16+,male,26.0,employment,unskilled,work,150.0,3.0,3.2,car,mid,21-31
5679,1550.0,1.0,1.0,5.0,1.0,3.0,yes,45000.0,2.0,2,16+,female,23.0,employment,unskilled,work,98.0,8.0,8.1,car,mid,21-31
5680,1550.0,1.0,1.0,5.0,1.0,3.0,yes,45000.0,2.0,3,16+,male,23.0,employment,unskilled,work,193.0,1.0,1.0,car,mid,21-31
5681,1550.0,1.0,1.0,5.0,1.0,3.0,yes,45000.0,2.0,4,under16,male,9.0,education,none,education,90.0,0.0,0.1,car,mid,4-13
5682,1551.0,3.0,3.1,3.0,1.0,2.0,yes,45000.0,1.0,0,16+,male,22.0,employment,unskilled,work,63.0,5.0,5.3,car,mid,21-31
5683,1551.0,3.0,3.1,3.0,1.0,2.0,yes,45000.0,1.0,1,16+,female,24.0,employment,unskilled,work,191.0,0.0,0.1,car,mid,21-31
5684,1551.0,3.0,3.1,3.0,1.0,2.0,yes,45000.0,1.0,2,under16,female,15.0,education,none,education,7.0,10.0,10.0,car,mid,13-16
5685,1552.0,3.0,3.1,3.0,1.0,2.0,yes,80000.0,2.0,0,16+,female,32.0,employment,unskilled,work,84.0,6.0,6.0,car,mid-high,31-41
5686,1552.0,3.0,3.1,3.0,1.0,2.0,yes,80000.0,2.0,1,16+,male,30.0,employment,unskilled,work,149.0,9.0,9.1,car,mid-high,21-31
5687,1552.0,3.0,3.1,3.0,1.0,2.0,yes,80000.0,2.0,2,under16,male,10.0,education,none,education,77.0,3.0,3.2,car,mid-high,4-13
5688,1553.0,3.0,3.3,1.0,0.0,0.0,noone,16000.0,0.0,0,16+,female,51.0,retired,none,None,-1.0,-1.0,-1.0,,low,41-51
5689,1554.0,3.0,3.2,4.0,2.0,2.0,yes,105000.0,0.0,0,16+,female,25.0,education,none,education,91.0,0.0,0.1,car,high,21-31
5690,1554.0,3.0,3.2,4.0,2.0,2.0,yes,105000.0,0.0,1,16+,male,27.0,employment,unskilled,work,127.0,5.0,5.6,car,high,21-31
5691,1554.0,3.0,3.2,4.0,2.0,2.0,yes,105000.0,0.0,2,under16,female,8.0,education,none,education,65.0,7.0,7.0,car,high,4-13
5692,1554.0,3.0,3.2,4.0,2.0,2.0,yes,105000.0,0.0,3,under16,female,14.0,education,none,education,14.0,10.0,10.3,car,high,13-16
5693,1555.0,9.0,9.0,3.0,0.0,1.0,yes,40000.0,0.0,0,16+,female,52.0,employment,unskilled,work,163.0,3.0,3.2,car,mid,51-61
5694,1555.0,9.0,9.0,3.0,0.0,1.0,yes,40000.0,0.0,1,16+,female,54.0,retired,none,None,-1.0,-1.0,-1.0,,mid,51-61
5695,1555.0,9.0,9.0,3.0,0.0,1.0,yes,40000.0,0.0,2,16+,male,52.0,retired,none,None,-1.0,-1.0,-1.0,,mid,51-61
5696,1556.0,0.0,0.2,5.0,0.0,3.0,yes,160000.0,3.0,0,16+,male,67.0,employment,skilled,work,10.0,10.0,10.1,car,high,61-71
5697,1556.0,0.0,0.2,5.0,0.0,3.0,yes,160000.0,3.0,1,16+,male,67.0,employment,skilled,work,34.0,10.0,10.0,car,high,61-71
5698,1556.0,0.0,0.2,5.0,0.0,3.0,yes,160000.0,3.0,2,16+,male,66.0,employment,unskilled,work,24.0,10.0,10.0,car,high,61-71
5699,1556.0,0.0,0.2,5.0,0.0,3.0,yes,160000.0,3.0,3,16+,male,65.0,retired,none,None,-1.0,-1.0,-1.0,,high,61-71
5700,1556.0,0.0,0.2,5.0,0.0,3.0,yes,160000.0,3.0,4,16+,male,69.0,retired,none,leisure,91.0,0.0,0.1,car,high,61-71
5701,1557.0,9.0,9.1,3.0,1.0,0.0,noone,19000.0,1.0,0,16+,male,33.0,employment,unskilled,work,24.0,10.0,10.0,car,low,31-41
5702,1557.0,9.0,9.1,3.0,1.0,0.0,noone,19000.0,1.0,1,16+,male,33.0,unemployed,none,None,-1.0,-1.0,-1.0,,low,31-41
5703,1557.0,9.0,9.1,3.0,1.0,0.0,noone,19000.0,1.0,2,under16,female,9.0,education,none,education,6.0,10.0,10.3,PT,low,4-13
5704,1558.0,10.0,10.0,5.0,1.0,2.0,yes,55000.0,1.0,0,16+,male,47.0,employment,unskilled,work,18.0,10.0,10.3,car,mid-high,41-51
5705,1558.0,10.0,10.0,5.0,1.0,2.0,yes,55000.0,1.0,1,16+,female,45.0,employment,unskilled,work,178.0,9.0,9.1,car,mid-high,41-51
5706,1558.0,10.0,10.0,5.0,1.0,2.0,yes,55000.0,1.0,2,16+,female,47.0,employment,unskilled,None,-1.0,-1.0,-1.0,,mid-high,41-51
5707,1558.0,10.0,10.0,5.0,1.0,2.0,yes,55000.0,1.0,3,16+,female,45.0,employment,skilled,work,42.0,10.0,10.0,car,mid-high,41-51
5708,1558.0,10.0,10.0,5.0,1.0,2.0,yes,55000.0,1.0,4,under16,male,5.0,education,none,education,64.0,5.0,5.7,car,mid-high,4-13
5709,1559.0,3.0,3.3,4.0,2.0,2.0,yes,60000.0,0.0,0,16+,female,23.0,employment,unskilled,work,181.0,3.0,3.2,car,mid-high,21-31
5710,1559.0,3.0,3.3,4.0,2.0,2.0,yes,60000.0,0.0,1,16+,male,22.0,employment,skilled,work,134.0,5.0,5.7,car,mid-high,21-31
5711,1559.0,3.0,3.3,4.0,2.0,2.0,yes,60000.0,0.0,2,under16,male,1.0,education,none,education,14.0,10.0,10.3,car,mid-high,0-4
5712,1559.0,3.0,3.3,4.0,2.0,2.0,yes,60000.0,0.0,3,under16,female,10.0,education,none,education,76.0,3.0,3.2,car,mid-high,4-13
5713,1560.0,1.0,1.0,3.0,1.0,2.0,yes,15000.0,0.0,0,16+,female,21.0,employment,unskilled,work,12.0,10.0,10.0,car,low,16-21
5714,1560.0,1.0,1.0,3.0,1.0,2.0,yes,15000.0,0.0,1,16+,female,22.0,employment,unskilled,work,57.0,6.0,6.3,car,low,21-31
5715,1560.0,1.0,1.0,3.0,1.0,2.0,yes,15000.0,0.0,2,under16,female,6.0,education,none,education,83.0,0.0,0.1,car,low,4-13
5716,1561.0,3.0,3.2,4.0,0.0,2.0,yes,140000.0,1.0,0,16+,female,54.0,employment,unskilled,work,140.0,5.0,5.6,car,high,51-61
5717,1561.0,3.0,3.2,4.0,0.0,2.0,yes,140000.0,1.0,1,16+,male,57.0,employment,skilled,work,7.0,10.0,10.1,car,high,51-61
5718,1561.0,3.0,3.2,4.0,0.0,2.0,yes,140000.0,1.0,2,16+,male,58.0,retired,none,None,-1.0,-1.0,-1.0,,high,51-61
5719,1561.0,3.0,3.2,4.0,0.0,2.0,yes,140000.0,1.0,3,16+,female,55.0,retired,none,shopping,89.0,0.0,0.1,car,high,51-61
5720,1562.0,9.0,9.3,2.0,1.0,0.0,noone,18000.0,0.0,0,16+,male,29.0,unemployed,none,leisure,80.0,9.0,9.1,car,low,21-31
5721,1562.0,9.0,9.3,2.0,1.0,0.0,noone,18000.0,0.0,1,under16,female,6.0,education,none,education,91.0,0.0,0.1,car,low,4-13
5722,1563.0,3.0,3.2,4.0,0.0,2.0,yes,35000.0,1.0,0,16+,male,50.0,employment,unskilled,work,189.0,0.0,0.1,car,low,41-51
5723,1563.0,3.0,3.2,4.0,0.0,2.0,yes,35000.0,1.0,1,16+,female,51.0,employment,unskilled,work,79.0,5.0,5.3,car,low,41-51
5724,1563.0,3.0,3.2,4.0,0.0,2.0,yes,35000.0,1.0,2,16+,female,52.0,retired,none,shopping,54.0,7.0,7.0,car,low,51-61
5725,1563.0,3.0,3.2,4.0,0.0,2.0,yes,35000.0,1.0,3,16+,male,51.0,retired,none,None,-1.0,-1.0,-1.0,,low,41-51
5726,1564.0,3.0,3.2,4.0,0.0,1.0,yes,85000.0,3.0,0,16+,male,49.0,employment,unskilled,work,29.0,10.0,10.2,car,mid-high,41-51
5727,1564.0,3.0,3.2,4.0,0.0,1.0,yes,85000.0,3.0,1,16+,female,50.0,employment,unskilled,work,172.0,3.0,3.3,car,mid-high,41-51
5728,1564.0,3.0,3.2,4.0,0.0,1.0,yes,85000.0,3.0,2,16+,male,50.0,employment,skilled,None,-1.0,-1.0,-1.0,,mid-high,41-51
