trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
3-17,13:30:00,13:31:00,78,10,10,0,0,,1
3-17,13:30:00,13:31:00,48,11,11,0,0,,1
3-18,14:00:00,14:01:00,102,0,0,0,0,,1
3-18,14:00:00,14:01:00,118,1,1,0,0,,1
3-18,14:00:00,14:01:00,92,2,2,0,0,,1
3-18,14:00:00,14:01:00,120,3,3,0,0,,1
3-18,14:00:00,14:01:00,124,4,4,0,0,,1
3-18,14:00:00,14:01:00,123,5,5,0,0,,1
3-18,14:00:00,14:01:00,91,6,6,0,0,,1
3-18,14:00:00,14:01:00,87,7,7,0,0,,1
3-18,14:00:00,14:01:00,89,8,8,0,0,,1
3-18,14:00:00,14:01:00,86,9,9,0,0,,1
3-18,14:00:00,14:01:00,78,10,10,0,0,,1
3-18,14:00:00,14:01:00,48,11,11,0,0,,1
3-19,14:30:00,14:31:00,102,0,0,0,0,,1
3-19,14:30:00,14:31:00,118,1,1,0,0,,1
3-19,14:30:00,14:31:00,92,2,2,0,0,,1
3-19,14:30:00,14:31:00,120,3,3,0,0,,1
3-19,14:30:00,14:31:00,124,4,4,0,0,,1
3-19,14:30:00,14:31:00,123,5,5,0,0,,1
3-19,14:30:00,14:31:00,91,6,6,0,0,,1
3-19,14:30:00,14:31:00,87,7,7,0,0,,1
3-19,14:30:00,14:31:00,89,8,8,0,0,,1
3-19,14:30:00,14:31:00,86,9,9,0,0,,1
3-19,14:30:00,14:31:00,78,10,10,0,0,,1
3-19,14:30:00,14:31:00,48,11,11,0,0,,1
3-20,15:00:00,15:01:00,102,0,0,0,0,,1
3-20,15:00:00,15:01:00,118,1,1,0,0,,1
3-20,15:00:00,15:01:00,92,2,2,0,0,,1
3-20,15:00:00,15:01:00,120,3,3,0,0,,1
3-20,15:00:00,15:01:00,124,4,4,0,0,,1
3-20,15:00:00,15:01:00,123,5,5,0,0,,1
3-20,15:00:00,15:01:00,91,6,6,0,0,,1
3-20,15:00:00,15:01:00,87,7,7,0,0,,1
3-20,15:00:00,15:01:00,89,8,8,0,0,,1
3-20,15:00:00,15:01:00,86,9,9,0,0,,1
3-20,15:00:00,15:01:00,78,10,10,0,0,,1
3-20,15:00:00,15:01:00,48,11,11,0,0,,1
3-21,15:30:00,15:31:00,102,0,0,0,0,,1
3-21,15:30:00,15:31:00,118,1,1,0,0,,1
3-21,15:30:00,15:31:00,92,2,2,0,0,,1
3-21,15:30:00,15:31:00,120,3,3,0,0,,1
3-21,15:30:00,15:31:00,124,4,4,0,0,,1
3-21,15:30:00,15:31:00,123,5,5,0,0,,1
3-21,15:30:00,15:31:00,91,6,6,0,0,,1
3-21,15:30:00,15:31:00,87,7,7,0,0,,1
3-21,15:30:00,15:31:00,89,8,8,0,0,,1
3-21,15:30:00,15:31:00,86,9,9,0,0,,1
3-21,15:30:00,15:31:00,78,10,10,0,0,,1
3-21,15:30:00,15:31:00,48,11,11,0,0,,1
3-22,16:00:00,16:01:00,102,0,0,0,0,,1
3-22,16:00:00,16:01:00,118,1,1,0,0,,1
3-22,16:00:00,16:01:00,92,2,2,0,0,,1
3-22,16:00:00,16:01:00,120,3,3,0,0,,1
3-22,16:00:00,16:01:00,124,4,4,0,0,,1
3-22,16:00:00,16:01:00,123,5,5,0,0,,1
3-22,16:00:00,16:01:00,91,6,6,0,0,,1
3-22,16:00:00,16:01:00,87,7,7,0,0,,1
3-22,16:00:00,16:01:00,89,8,8,0,0,,1
3-22,16:00:00,16:01:00,86,9,9,0,0,,1
3-22,16:00:00,16:01:00,78,10,10,0,0,,1
3-22,16:00:00,16:01:00,48,11,11,0,0,,1
3-23,16:30:00,16:31:00,102,0,0,0,0,,1
3-23,16:30:00,16:31:00,118,1,1,0,0,,1
3-23,16:30:00,16:31:00,92,2,2,0,0,,1
3-23,16:30:00,16:31:00,120,3,3,0,0,,1
3-23,16:30:00,16:31:00,124,4,4,0,0,,1
3-23,16:30:00,16:31:00,123,5,5,0,0,,1
3-23,16:30:00,16:31:00,91,6,6,0,0,,1
3-23,16:30:00,16:31:00,87,7,7,0,0,,1
3-23,16:30:00,16:31:00,89,8,8,0,0,,1
3-23,16:30:00,16:31:00,86,9,9,0,0,,1
3-23,16:30:00,16:31:00,78,10,10,0,0,,1
3-23,16:30:00,16:31:00,48,11,11,0,0,,1
3-24,17:00:00,17:01:00,102,0,0,0,0,,1
3-24,17:00:00,17:01:00,118,1,1,0,0,,1
3-24,17:00:00,17:01:00,92,2,2,0,0,,1
3-24,17:00:00,17:01:00,120,3,3,0,0,,1
3-24,17:00:00,17:01:00,124,4,4,0,0,,1
3-24,17:00:00,17:01:00,123,5,5,0,0,,1
3-24,17:00:00,17:01:00,91,6,6,0,0,,1
3-24,17:00:00,17:01:00,87,7,7,0,0,,1
3-24,17:00:00,17:01:00,89,8,8,0,0,,1
3-24,17:00:00,17:01:00,86,9,9,0,0,,1
3-24,17:00:00,17:01:00,78,10,10,0,0,,1
3-24,17:00:00,17:01:00,48,11,11,0,0,,1
3-25,17:30:00,17:31:00,102,0,0,0,0,,1
3-25,17:30:00,17:31:00,118,1,1,0,0,,1
3-25,17:30:00,17:31:00,92,2,2,0,0,,1
3-25,17:30:00,17:31:00,120,3,3,0,0,,1
3-25,17:30:00,17:31:00,124,4,4,0,0,,1
3-25,17:30:00,17:31:00,123,5,5,0,0,,1
3-25,17:30:00,17:31:00,91,6,6,0,0,,1
3-25,17:30:00,17:31:00,87,7,7,0,0,,1
3-25,17:30:00,17:31:00,89,8,8,0,0,,1
3-25,17:30:00,17:31:00,86,9,9,0,0,,1
3-25,17:30:00,17:31:00,78,10,10,0,0,,1
3-25,17:30:00,17:31:00,48,11,11,0,0,,1
3-26,18:00:00,18:01:00,102,0,0,0,0,,1
3-26,18:00:00,18:01:00,118,1,1,0,0,,1
3-26,18:00:00,18:01:00,92,2,2,0,0,,1
3-26,18:00:00,18:01:00,120,3,3,0,0,,1
3-26,18:00:00,18:01:00,124,4,4,0,0,,1
3-26,18:00:00,18:01:00,123,5,5,0,0,,1
3-26,18:00:00,18:01:00,91,6,6,0,0,,1
3-26,18:00:00,18:01:00,87,7,7,0,0,,1
3-26,18:00:00,18:01:00,89,8,8,0,0,,1
3-26,18:00:00,18:01:00,86,9,9,0,0,,1
3-26,18:00:00,18:01:00,78,10,10,0,0,,1
3-26,18:00:00,18:01:00,48,11,11,0,0,,1
3-27,18:30:00,18:31:00,102,0,0,0,0,,1
3-27,18:30:00,18:31:00,118,1,1,0,0,,1
3-27,18:30:00,18:31:00,92,2,2,0,0,,1
3-27,18:30:00,18:31:00,120,3,3,0,0,,1
3-27,18:30:00,18:31:00,124,4,4,0,0,,1
3-27,18:30:00,18:31:00,123,5,5,0,0,,1
3-27,18:30:00,18:31:00,91,6,6,0,0,,1
3-27,18:30:00,18:31:00,87,7,7,0,0,,1
3-27,18:30:00,18:31:00,89,8,8,0,0,,1
3-27,18:30:00,18:31:00,86,9,9,0,0,,1
3-27,18:30:00,18:31:00,78,10,10,0,0,,1
3-27,18:30:00,18:31:00,48,11,11,0,0,,1
3-28,19:00:00,19:01:00,102,0,0,0,0,,1
3-28,19:00:00,19:01:00,118,1,1,0,0,,1
3-28,19:00:00,19:01:00,92,2,2,0,0,,1
3-28,19:00:00,19:01:00,120,3,3,0,0,,1
3-28,19:00:00,19:01:00,124,4,4,0,0,,1
3-28,19:00:00,19:01:00,123,5,5,0,0,,1
3-28,19:00:00,19:01:00,91,6,6,0,0,,1
3-28,19:00:00,19:01:00,87,7,7,0,0,,1
3-28,19:00:00,19:01:00,89,8,8,0,0,,1
3-28,19:00:00,19:01:00,86,9,9,0,0,,1
3-28,19:00:00,19:01:00,78,10,10,0,0,,1
3-28,19:00:00,19:01:00,48,11,11,0,0,,1
3-29,19:30:00,19:31:00,102,0,0,0,0,,1
3-29,19:30:00,19:31:00,118,1,1,0,0,,1
3-29,19:30:00,19:31:00,92,2,2,0,0,,1
3-29,19:30:00,19:31:00,120,3,3,0,0,,1
3-29,19:30:00,19:31:00,124,4,4,0,0,,1
3-29,19:30:00,19:31:00,123,5,5,0,0,,1
3-29,19:30:00,19:31:00,91,6,6,0,0,,1
3-29,19:30:00,19:31:00,87,7,7,0,0,,1
3-29,19:30:00,19:31:00,89,8,8,0,0,,1
3-29,19:30:00,19:31:00,86,9,9,0,0,,1
3-29,19:30:00,19:31:00,78,10,10,0,0,,1
3-29,19:30:00,19:31:00,48,11,11,0,0,,1
3-30,20:00:00,20:01:00,102,0,0,0,0,,1
3-30,20:00:00,20:01:00,118,1,1,0,0,,1
3-30,20:00:00,20:01:00,92,2,2,0,0,,1
3-30,20:00:00,20:01:00,120,3,3,0,0,,1
3-30,20:00:00,20:01:00,124,4,4,0,0,,1
3-30,20:00:00,20:01:00,123,5,5,0,0,,1
3-30,20:00:00,20:01:00,91,6,6,0,0,,1
3-30,20:00:00,20:01:00,87,7,7,0,0,,1
3-30,20:00:00,20:01:00,89,8,8,0,0,,1
3-30,20:00:00,20:01:00,86,9,9,0,0,,1
3-30,20:00:00,20:01:00,78,10,10,0,0,,1
3-30,20:00:00,20:01:00,48,11,11,0,0,,1
3-31,20:30:00,20:31:00,102,0,0,0,0,,1
3-31,20:30:00,20:31:00,118,1,1,0,0,,1
3-31,20:30:00,20:31:00,92,2,2,0,0,,1
3-31,20:30:00,20:31:00,120,3,3,0,0,,1
3-31,20:30:00,20:31:00,124,4,4,0,0,,1
3-31,20:30:00,20:31:00,123,5,5,0,0,,1
3-31,20:30:00,20:31:00,91,6,6,0,0,,1
3-31,20:30:00,20:31:00,87,7,7,0,0,,1
3-31,20:30:00,20:31:00,89,8,8,0,0,,1
3-31,20:30:00,20:31:00,86,9,9,0,0,,1
3-31,20:30:00,20:31:00,78,10,10,0,0,,1
3-31,20:30:00,20:31:00,48,11,11,0,0,,1
3-32,21:00:00,21:01:00,102,0,0,0,0,,1
3-32,21:00:00,21:01:00,118,1,1,0,0,,1
3-32,21:00:00,21:01:00,92,2,2,0,0,,1
3-32,21:00:00,21:01:00,120,3,3,0,0,,1
3-32,21:00:00,21:01:00,124,4,4,0,0,,1
3-32,21:00:00,21:01:00,123,5,5,0,0,,1
3-32,21:00:00,21:01:00,91,6,6,0,0,,1
3-32,21:00:00,21:01:00,87,7,7,0,0,,1
3-32,21:00:00,21:01:00,89,8,8,0,0,,1
3-32,21:00:00,21:01:00,86,9,9,0,0,,1
3-32,21:00:00,21:01:00,78,10,10,0,0,,1
3-32,21:00:00,21:01:00,48,11,11,0,0,,1
3-33,21:30:00,21:31:00,102,0,0,0,0,,1
3-33,21:30:00,21:31:00,118,1,1,0,0,,1
3-33,21:30:00,21:31:00,92,2,2,0,0,,1
3-33,21:30:00,21:31:00,120,3,3,0,0,,1
3-33,21:30:00,21:31:00,124,4,4,0,0,,1
3-33,21:30:00,21:31:00,123,5,5,0,0,,1
3-33,21:30:00,21:31:00,91,6,6,0,0,,1
3-33,21:30:00,21:31:00,87,7,7,0,0,,1
3-33,21:30:00,21:31:00,89,8,8,0,0,,1
3-33,21:30:00,21:31:00,86,9,9,0,0,,1
3-33,21:30:00,21:31:00,78,10,10,0,0,,1
3-33,21:30:00,21:31:00,48,11,11,0,0,,1
