hh_index,zone_id,hh_count,hh_children,hh_people_in_work,hh_in_work,hh_income,hh_cars,p_hh_index,adult,gender,age,employment,occupation,main_activity,main_activity_id,mode
7869.0,37.0,5.0,2.0,3.0,1.0,35000.0,0.0,4,0,0,5.0,2,0,2,106.0,0.0
7870.0,40.0,4.0,2.0,1.0,1.0,25000.0,0.0,0,1,1,28.0,3,1,1,389.0,0.0
7870.0,40.0,4.0,2.0,1.0,1.0,25000.0,0.0,1,1,0,27.0,3,1,1,484.0,0.0
7870.0,40.0,4.0,2.0,1.0,1.0,25000.0,0.0,2,0,1,6.0,2,0,2,388.0,0.0
7870.0,40.0,4.0,2.0,1.0,1.0,25000.0,0.0,3,0,0,8.0,2,0,2,318.0,0.0
7871.0,28.0,4.0,2.0,2.0,1.0,35000.0,0.0,0,1,1,35.0,3,1,1,381.0,0.0
7871.0,28.0,4.0,2.0,2.0,1.0,35000.0,0.0,1,1,0,34.0,3,1,1,299.0,0.0
7871.0,28.0,4.0,2.0,2.0,1.0,35000.0,0.0,2,0,0,10.0,2,0,2,113.0,0.0
7871.0,28.0,4.0,2.0,2.0,1.0,35000.0,0.0,3,0,1,13.0,2,0,2,431.0,0.0
7872.0,40.0,3.0,1.0,2.0,1.0,30000.0,0.0,0,1,1,38.0,3,1,0,-1.0,-1.0
7872.0,40.0,3.0,1.0,2.0,1.0,30000.0,0.0,1,1,0,36.0,3,2,1,761.0,0.0
7872.0,40.0,3.0,1.0,2.0,1.0,30000.0,0.0,2,0,0,5.0,2,0,2,17.0,0.0
7873.0,40.0,2.0,0.0,1.0,1.0,40000.0,1.0,0,1,0,55.0,3,1,1,899.0,0.0
7873.0,40.0,2.0,0.0,1.0,1.0,40000.0,1.0,1,1,0,56.0,0,0,0,-1.0,-1.0
7874.0,34.0,1.0,0.0,1.0,1.0,35000.0,0.0,0,1,0,65.0,3,1,1,168.0,0.0
7875.0,40.0,5.0,2.0,2.0,1.0,110000.0,1.0,0,1,0,31.0,3,1,0,-1.0,-1.0
7875.0,40.0,5.0,2.0,2.0,1.0,110000.0,1.0,1,1,0,30.0,3,1,1,836.0,0.0
7875.0,40.0,5.0,2.0,2.0,1.0,110000.0,1.0,2,1,0,29.0,3,2,1,564.0,0.0
7875.0,40.0,5.0,2.0,2.0,1.0,110000.0,1.0,3,0,0,9.0,2,0,2,377.0,2.0
7875.0,40.0,5.0,2.0,2.0,1.0,110000.0,1.0,4,0,1,11.0,2,0,2,325.0,0.0
7876.0,37.0,5.0,2.0,3.0,1.0,95000.0,2.0,0,1,0,31.0,3,1,1,876.0,3.0
7876.0,37.0,5.0,2.0,3.0,1.0,95000.0,2.0,1,1,1,30.0,3,1,1,309.0,0.0
7876.0,37.0,5.0,2.0,3.0,1.0,95000.0,2.0,2,1,0,30.0,3,1,5,77.0,0.0
7876.0,37.0,5.0,2.0,3.0,1.0,95000.0,2.0,3,0,1,16.0,2,0,2,368.0,0.0
7876.0,37.0,5.0,2.0,3.0,1.0,95000.0,2.0,4,0,0,7.0,2,0,2,378.0,0.0
7877.0,40.0,1.0,0.0,1.0,1.0,55000.0,1.0,0,1,1,55.0,3,1,1,863.0,0.0
7878.0,33.0,3.0,0.0,1.0,1.0,100000.0,0.0,0,1,0,54.0,3,2,1,847.0,0.0
7878.0,33.0,3.0,0.0,1.0,1.0,100000.0,0.0,1,1,0,53.0,0,0,0,-1.0,-1.0
7878.0,33.0,3.0,0.0,1.0,1.0,100000.0,0.0,2,1,1,55.0,0,0,4,787.0,0.0
7879.0,40.0,1.0,0.0,1.0,1.0,50000.0,0.0,0,1,0,65.0,3,2,1,35.0,0.0
7880.0,39.0,5.0,3.0,1.0,1.0,20000.0,1.0,0,1,1,31.0,3,1,1,462.0,3.0
7880.0,39.0,5.0,3.0,1.0,1.0,20000.0,1.0,1,1,0,34.0,1,0,0,-1.0,-1.0
7880.0,39.0,5.0,3.0,1.0,1.0,20000.0,1.0,2,0,0,8.0,2,0,0,-1.0,-1.0
7880.0,39.0,5.0,3.0,1.0,1.0,20000.0,1.0,3,0,0,6.0,2,0,2,13.0,3.0
7880.0,39.0,5.0,3.0,1.0,1.0,20000.0,1.0,4,0,0,5.0,2,0,2,373.0,1.0
7881.0,40.0,3.0,0.0,3.0,1.0,25000.0,2.0,0,1,0,65.0,3,1,0,-1.0,-1.0
7881.0,40.0,3.0,0.0,3.0,1.0,25000.0,2.0,1,1,0,67.0,3,1,1,151.0,1.0
7881.0,40.0,3.0,0.0,3.0,1.0,25000.0,2.0,2,1,0,64.0,3,1,1,615.0,2.0
7882.0,34.0,1.0,0.0,1.0,1.0,55000.0,1.0,0,1,0,54.0,3,1,1,328.0,0.0
7883.0,37.0,5.0,0.0,3.0,1.0,170000.0,3.0,0,1,2,47.0,3,1,1,891.0,2.0
7883.0,37.0,5.0,0.0,3.0,1.0,170000.0,3.0,1,1,0,46.0,3,2,1,84.0,0.0
7883.0,37.0,5.0,0.0,3.0,1.0,170000.0,3.0,2,1,0,47.0,3,1,1,759.0,0.0
7883.0,37.0,5.0,0.0,3.0,1.0,170000.0,3.0,3,1,0,47.0,3,2,1,495.0,0.0
7883.0,37.0,5.0,0.0,3.0,1.0,170000.0,3.0,4,1,1,51.0,0,0,4,259.0,3.0
7884.0,41.0,3.0,0.0,1.0,1.0,45000.0,1.0,0,1,1,56.0,3,1,0,-1.0,-1.0
7884.0,41.0,3.0,0.0,1.0,1.0,45000.0,1.0,1,1,0,58.0,0,0,0,-1.0,-1.0
7884.0,41.0,3.0,0.0,1.0,1.0,45000.0,1.0,2,1,0,56.0,0,0,0,-1.0,-1.0
7885.0,34.0,5.0,2.0,3.0,1.0,130000.0,2.0,0,1,1,23.0,3,1,1,65.0,0.0
7885.0,34.0,5.0,2.0,3.0,1.0,130000.0,2.0,1,1,1,23.0,3,1,1,824.0,2.0
7885.0,34.0,5.0,2.0,3.0,1.0,130000.0,2.0,2,1,0,22.0,3,1,1,767.0,3.0
7885.0,34.0,5.0,2.0,3.0,1.0,130000.0,2.0,3,0,1,8.0,2,0,2,375.0,1.0
7885.0,34.0,5.0,2.0,3.0,1.0,130000.0,2.0,4,0,1,13.0,2,0,2,154.0,1.0
7886.0,33.0,3.0,0.0,1.0,1.0,115000.0,2.0,0,1,0,64.0,3,2,1,724.0,2.0
7886.0,33.0,3.0,0.0,1.0,1.0,115000.0,2.0,1,1,0,65.0,0,0,0,-1.0,-1.0
7886.0,33.0,3.0,0.0,1.0,1.0,115000.0,2.0,2,1,2,63.0,0,0,4,895.0,0.0
7887.0,40.0,1.0,0.0,1.0,1.0,55000.0,1.0,0,1,1,66.0,3,1,1,809.0,1.0
7888.0,40.0,4.0,0.0,3.0,1.0,40000.0,2.0,0,1,0,59.0,3,1,0,-1.0,-1.0
7888.0,40.0,4.0,0.0,3.0,1.0,40000.0,2.0,1,1,1,59.0,3,1,1,148.0,0.0
7888.0,40.0,4.0,0.0,3.0,1.0,40000.0,2.0,2,1,0,60.0,3,1,1,974.0,1.0
7888.0,40.0,4.0,0.0,3.0,1.0,40000.0,2.0,3,1,0,63.0,0,0,0,-1.0,-1.0
7889.0,40.0,4.0,1.0,2.0,1.0,90000.0,1.0,0,1,0,40.0,3,1,1,736.0,3.0
7889.0,40.0,4.0,1.0,2.0,1.0,90000.0,1.0,1,1,1,40.0,3,1,1,113.0,0.0
7889.0,40.0,4.0,1.0,2.0,1.0,90000.0,1.0,2,1,1,40.0,1,0,5,36.0,0.0
7889.0,40.0,4.0,1.0,2.0,1.0,90000.0,1.0,3,0,1,10.0,2,0,2,293.0,0.0
7890.0,41.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,2,72.0,0,0,0,-1.0,-1.0
7891.0,33.0,2.0,0.0,1.0,1.0,20000.0,1.0,0,1,0,49.0,3,1,1,390.0,2.0
7891.0,33.0,2.0,0.0,1.0,1.0,20000.0,1.0,1,1,0,54.0,0,0,0,-1.0,-1.0
7892.0,41.0,4.0,0.0,2.0,1.0,40000.0,0.0,0,1,0,65.0,3,1,1,211.0,0.0
7892.0,41.0,4.0,0.0,2.0,1.0,40000.0,0.0,1,1,0,65.0,3,2,0,-1.0,-1.0
7892.0,41.0,4.0,0.0,2.0,1.0,40000.0,0.0,2,1,1,64.0,0,0,0,-1.0,-1.0
7892.0,41.0,4.0,0.0,2.0,1.0,40000.0,0.0,3,1,0,63.0,0,0,0,-1.0,-1.0
7893.0,28.0,4.0,0.0,1.0,1.0,50000.0,3.0,0,1,0,64.0,3,1,1,273.0,0.0
7893.0,28.0,4.0,0.0,1.0,1.0,50000.0,3.0,1,1,0,64.0,0,0,0,-1.0,-1.0
7893.0,28.0,4.0,0.0,1.0,1.0,50000.0,3.0,2,1,1,64.0,0,0,0,-1.0,-1.0
7893.0,28.0,4.0,0.0,1.0,1.0,50000.0,3.0,3,1,0,64.0,0,0,4,493.0,0.0
7894.0,37.0,3.0,0.0,2.0,1.0,35000.0,0.0,0,1,0,47.0,3,1,1,867.0,1.0
7894.0,37.0,3.0,0.0,2.0,1.0,35000.0,0.0,1,1,0,47.0,3,1,1,790.0,0.0
7894.0,37.0,3.0,0.0,2.0,1.0,35000.0,0.0,2,1,1,49.0,1,0,4,334.0,0.0
7895.0,39.0,4.0,0.0,1.0,1.0,50000.0,2.0,0,1,0,69.0,3,1,0,-1.0,-1.0
7895.0,39.0,4.0,0.0,1.0,1.0,50000.0,2.0,1,1,0,69.0,0,0,0,-1.0,-1.0
7895.0,39.0,4.0,0.0,1.0,1.0,50000.0,2.0,2,1,0,70.0,0,0,0,-1.0,-1.0
7895.0,39.0,4.0,0.0,1.0,1.0,50000.0,2.0,3,1,0,70.0,0,0,4,484.0,0.0
7896.0,33.0,1.0,0.0,0.0,0.0,16000.0,1.0,0,1,0,56.0,0,0,0,-1.0,-1.0
7897.0,41.0,5.0,2.0,2.0,1.0,65000.0,1.0,0,1,1,43.0,3,1,1,727.0,0.0
7897.0,41.0,5.0,2.0,2.0,1.0,65000.0,1.0,1,1,0,42.0,3,1,1,296.0,2.0
7897.0,41.0,5.0,2.0,2.0,1.0,65000.0,1.0,2,1,0,43.0,1,0,4,755.0,0.0
7897.0,41.0,5.0,2.0,2.0,1.0,65000.0,1.0,3,0,0,13.0,2,0,2,397.0,0.0
7897.0,41.0,5.0,2.0,2.0,1.0,65000.0,1.0,4,0,0,3.0,2,0,2,206.0,2.0
7898.0,41.0,5.0,1.0,3.0,1.0,75000.0,2.0,0,1,1,24.0,3,1,1,14.0,1.0
7898.0,41.0,5.0,1.0,3.0,1.0,75000.0,2.0,1,1,1,26.0,3,1,1,175.0,0.0
7898.0,41.0,5.0,1.0,3.0,1.0,75000.0,2.0,2,1,0,24.0,3,1,1,186.0,3.0
7898.0,41.0,5.0,1.0,3.0,1.0,75000.0,2.0,3,1,0,25.0,3,2,1,228.0,0.0
7898.0,41.0,5.0,1.0,3.0,1.0,75000.0,2.0,4,0,1,3.0,2,0,2,121.0,2.0
7899.0,40.0,5.0,2.0,0.0,0.0,22000.0,0.0,0,1,1,24.0,3,1,1,877.0,0.0
7899.0,40.0,5.0,2.0,0.0,0.0,22000.0,0.0,1,1,0,23.0,3,1,1,576.0,0.0
7899.0,40.0,5.0,2.0,0.0,0.0,22000.0,0.0,2,1,1,23.0,3,2,1,313.0,0.0
7899.0,40.0,5.0,2.0,0.0,0.0,22000.0,0.0,3,0,0,6.0,2,0,2,11.0,3.0
7899.0,40.0,5.0,2.0,0.0,0.0,22000.0,0.0,4,0,1,2.0,2,0,2,458.0,1.0
7900.0,40.0,4.0,1.0,3.0,1.0,45000.0,1.0,0,1,0,20.0,3,1,1,851.0,0.0
7900.0,40.0,4.0,1.0,3.0,1.0,45000.0,1.0,1,1,0,20.0,3,1,1,599.0,0.0
7900.0,40.0,4.0,1.0,3.0,1.0,45000.0,1.0,2,1,1,21.0,3,1,1,827.0,0.0
7900.0,40.0,4.0,1.0,3.0,1.0,45000.0,1.0,3,0,0,5.0,2,0,2,429.0,0.0
7901.0,40.0,3.0,0.0,2.0,1.0,65000.0,0.0,0,1,1,56.0,3,1,1,215.0,1.0
7901.0,40.0,3.0,0.0,2.0,1.0,65000.0,0.0,1,1,0,57.0,3,1,1,997.0,0.0
7901.0,40.0,3.0,0.0,2.0,1.0,65000.0,0.0,2,1,0,56.0,0,0,0,-1.0,-1.0
7902.0,40.0,1.0,0.0,0.0,0.0,16000.0,1.0,0,1,0,51.0,0,0,4,579.0,0.0
7903.0,41.0,5.0,1.0,3.0,1.0,90000.0,1.0,0,1,1,35.0,3,1,1,317.0,0.0
7903.0,41.0,5.0,1.0,3.0,1.0,90000.0,1.0,1,1,1,34.0,3,1,1,976.0,2.0
7903.0,41.0,5.0,1.0,3.0,1.0,90000.0,1.0,2,1,1,35.0,3,1,1,478.0,0.0
7903.0,41.0,5.0,1.0,3.0,1.0,90000.0,1.0,3,1,0,34.0,3,1,1,524.0,0.0
7903.0,41.0,5.0,1.0,3.0,1.0,90000.0,1.0,4,0,0,15.0,2,0,2,239.0,2.0
7904.0,34.0,5.0,2.0,1.0,1.0,40000.0,0.0,0,1,1,19.0,2,0,2,205.0,0.0
7904.0,34.0,5.0,2.0,1.0,1.0,40000.0,0.0,1,1,0,19.0,3,1,1,53.0,3.0
7904.0,34.0,5.0,2.0,1.0,1.0,40000.0,0.0,2,1,1,19.0,3,1,1,234.0,0.0
7904.0,34.0,5.0,2.0,1.0,1.0,40000.0,0.0,3,0,1,7.0,2,0,2,444.0,0.0
7904.0,34.0,5.0,2.0,1.0,1.0,40000.0,0.0,4,0,1,7.0,2,0,2,342.0,0.0
7905.0,37.0,1.0,0.0,1.0,1.0,25000.0,0.0,0,1,0,49.0,3,1,1,12.0,0.0
7906.0,37.0,4.0,1.0,2.0,1.0,40000.0,1.0,0,1,0,29.0,3,1,1,759.0,2.0
7906.0,37.0,4.0,1.0,2.0,1.0,40000.0,1.0,1,1,2,28.0,3,1,1,185.0,1.0
7906.0,37.0,4.0,1.0,2.0,1.0,40000.0,1.0,2,1,2,27.0,3,1,1,545.0,0.0
7906.0,37.0,4.0,1.0,2.0,1.0,40000.0,1.0,3,0,1,6.0,2,0,2,110.0,0.0
7907.0,41.0,5.0,1.0,4.0,1.0,90000.0,1.0,0,1,1,33.0,3,1,1,691.0,3.0
7907.0,41.0,5.0,1.0,4.0,1.0,90000.0,1.0,1,1,0,33.0,3,1,1,853.0,0.0
7907.0,41.0,5.0,1.0,4.0,1.0,90000.0,1.0,2,1,1,31.0,3,2,1,211.0,0.0
7907.0,41.0,5.0,1.0,4.0,1.0,90000.0,1.0,3,1,0,34.0,3,1,1,935.0,3.0
7907.0,41.0,5.0,1.0,4.0,1.0,90000.0,1.0,4,0,1,14.0,2,0,2,207.0,0.0
7908.0,32.0,3.0,1.0,2.0,1.0,90000.0,0.0,0,1,1,22.0,3,1,1,269.0,0.0
7908.0,32.0,3.0,1.0,2.0,1.0,90000.0,0.0,1,1,1,23.0,3,1,1,121.0,0.0
7908.0,32.0,3.0,1.0,2.0,1.0,90000.0,0.0,2,0,1,14.0,2,0,2,464.0,1.0
7909.0,42.0,4.0,1.0,2.0,1.0,30000.0,1.0,0,1,1,21.0,3,1,1,423.0,3.0
7909.0,42.0,4.0,1.0,2.0,1.0,30000.0,1.0,1,1,0,22.0,3,1,1,248.0,0.0
7909.0,42.0,4.0,1.0,2.0,1.0,30000.0,1.0,2,1,1,26.0,3,1,1,22.0,0.0
7909.0,42.0,4.0,1.0,2.0,1.0,30000.0,1.0,3,0,1,10.0,2,0,2,97.0,2.0
7910.0,40.0,3.0,0.0,1.0,1.0,90000.0,1.0,0,1,0,33.0,3,1,1,862.0,0.0
7910.0,40.0,3.0,0.0,1.0,1.0,90000.0,1.0,1,1,0,36.0,3,1,1,861.0,0.0
7910.0,40.0,3.0,0.0,1.0,1.0,90000.0,1.0,2,1,0,36.0,3,1,1,782.0,1.0
7911.0,40.0,4.0,1.0,3.0,1.0,85000.0,0.0,0,1,2,22.0,3,1,1,255.0,1.0
7911.0,40.0,4.0,1.0,3.0,1.0,85000.0,0.0,1,1,1,19.0,2,0,2,367.0,0.0
7911.0,40.0,4.0,1.0,3.0,1.0,85000.0,0.0,2,1,1,20.0,3,1,1,621.0,0.0
7911.0,40.0,4.0,1.0,3.0,1.0,85000.0,0.0,3,0,1,8.0,2,0,2,382.0,0.0
7912.0,40.0,2.0,0.0,2.0,1.0,75000.0,1.0,0,1,0,57.0,3,1,1,787.0,3.0
7912.0,40.0,2.0,0.0,2.0,1.0,75000.0,1.0,1,1,0,57.0,3,1,1,775.0,0.0
7913.0,31.0,5.0,0.0,4.0,1.0,80000.0,3.0,0,1,0,60.0,3,1,1,209.0,0.0
7913.0,31.0,5.0,0.0,4.0,1.0,80000.0,3.0,1,1,0,63.0,2,0,2,129.0,0.0
7913.0,31.0,5.0,0.0,4.0,1.0,80000.0,3.0,2,1,0,62.0,3,2,0,-1.0,-1.0
7913.0,31.0,5.0,0.0,4.0,1.0,80000.0,3.0,3,1,0,62.0,3,1,1,259.0,0.0
7913.0,31.0,5.0,0.0,4.0,1.0,80000.0,3.0,4,1,0,60.0,0,0,0,-1.0,-1.0
7914.0,34.0,4.0,1.0,2.0,1.0,75000.0,1.0,0,1,1,28.0,3,1,5,78.0,3.0
7914.0,34.0,4.0,1.0,2.0,1.0,75000.0,1.0,1,1,1,29.0,3,1,1,954.0,0.0
7914.0,34.0,4.0,1.0,2.0,1.0,75000.0,1.0,2,1,1,29.0,1,0,0,-1.0,-1.0
7914.0,34.0,4.0,1.0,2.0,1.0,75000.0,1.0,3,0,1,5.0,2,0,2,116.0,3.0
7915.0,40.0,2.0,0.0,1.0,1.0,65000.0,1.0,0,1,1,55.0,3,1,1,829.0,0.0
7915.0,40.0,2.0,0.0,1.0,1.0,65000.0,1.0,1,1,0,57.0,0,0,4,795.0,2.0
7916.0,27.0,3.0,1.0,1.0,1.0,35000.0,1.0,0,1,1,30.0,3,1,1,918.0,2.0
7916.0,27.0,3.0,1.0,1.0,1.0,35000.0,1.0,1,1,1,28.0,1,0,0,-1.0,-1.0
7916.0,27.0,3.0,1.0,1.0,1.0,35000.0,1.0,2,0,0,5.0,2,0,0,-1.0,-1.0
7917.0,41.0,3.0,0.0,3.0,1.0,40000.0,1.0,0,1,0,62.0,3,1,1,305.0,0.0
7917.0,41.0,3.0,0.0,3.0,1.0,40000.0,1.0,1,1,0,60.0,3,1,1,307.0,2.0
7917.0,41.0,3.0,0.0,3.0,1.0,40000.0,1.0,2,1,0,63.0,3,1,1,581.0,0.0
7918.0,40.0,3.0,1.0,1.0,1.0,40000.0,0.0,0,1,1,31.0,2,0,2,352.0,0.0
7918.0,40.0,3.0,1.0,1.0,1.0,40000.0,0.0,1,1,1,30.0,1,0,0,-1.0,-1.0
7918.0,40.0,3.0,1.0,1.0,1.0,40000.0,0.0,2,0,1,11.0,2,0,2,8.0,0.0
7919.0,41.0,5.0,1.0,4.0,1.0,175000.0,2.0,0,1,1,19.0,2,0,2,395.0,0.0
7919.0,41.0,5.0,1.0,4.0,1.0,175000.0,2.0,1,1,0,17.0,2,0,2,118.0,0.0
7919.0,41.0,5.0,1.0,4.0,1.0,175000.0,2.0,2,1,1,19.0,2,0,0,-1.0,-1.0
7919.0,41.0,5.0,1.0,4.0,1.0,175000.0,2.0,3,1,0,17.0,2,0,2,374.0,3.0
7919.0,41.0,5.0,1.0,4.0,1.0,175000.0,2.0,4,0,1,4.0,2,0,2,260.0,0.0
7920.0,41.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,0,67.0,0,0,0,-1.0,-1.0
7921.0,40.0,2.0,0.0,1.0,1.0,115000.0,0.0,0,1,0,54.0,3,3,1,827.0,2.0
7921.0,40.0,2.0,0.0,1.0,1.0,115000.0,0.0,1,1,1,56.0,0,0,0,-1.0,-1.0
7922.0,32.0,1.0,0.0,1.0,1.0,35000.0,0.0,0,1,0,59.0,3,1,1,687.0,0.0
7923.0,40.0,5.0,2.0,2.0,1.0,40000.0,0.0,0,1,0,28.0,3,1,1,934.0,0.0
7923.0,40.0,5.0,2.0,2.0,1.0,40000.0,0.0,1,1,0,27.0,3,1,1,482.0,0.0
7923.0,40.0,5.0,2.0,2.0,1.0,40000.0,0.0,2,1,0,30.0,1,0,0,-1.0,-1.0
7923.0,40.0,5.0,2.0,2.0,1.0,40000.0,0.0,3,0,1,7.0,2,0,2,351.0,0.0
7923.0,40.0,5.0,2.0,2.0,1.0,40000.0,0.0,4,0,0,10.0,2,0,0,-1.0,-1.0
7924.0,41.0,3.0,0.0,0.0,0.0,18000.0,0.0,0,1,0,57.0,0,0,3,221.0,2.0
7924.0,41.0,3.0,0.0,0.0,0.0,18000.0,0.0,1,1,0,57.0,0,0,0,-1.0,-1.0
7924.0,41.0,3.0,0.0,0.0,0.0,18000.0,0.0,2,1,2,58.0,0,0,3,731.0,0.0
7925.0,40.0,5.0,1.0,4.0,1.0,40000.0,1.0,0,1,0,20.0,3,1,1,749.0,2.0
7925.0,40.0,5.0,1.0,4.0,1.0,40000.0,1.0,1,1,0,18.0,2,0,2,402.0,3.0
7925.0,40.0,5.0,1.0,4.0,1.0,40000.0,1.0,2,1,0,19.0,2,0,2,107.0,0.0
7925.0,40.0,5.0,1.0,4.0,1.0,40000.0,1.0,3,1,0,21.0,3,1,5,21.0,3.0
7925.0,40.0,5.0,1.0,4.0,1.0,40000.0,1.0,4,0,1,11.0,2,0,2,221.0,0.0
7926.0,41.0,5.0,0.0,5.0,1.0,50000.0,4.0,0,1,1,57.0,3,1,1,736.0,0.0
7926.0,41.0,5.0,0.0,5.0,1.0,50000.0,4.0,1,1,0,59.0,3,1,1,86.0,0.0
7926.0,41.0,5.0,0.0,5.0,1.0,50000.0,4.0,2,1,1,55.0,3,1,0,-1.0,-1.0
7926.0,41.0,5.0,0.0,5.0,1.0,50000.0,4.0,3,1,0,58.0,3,1,1,500.0,0.0
7926.0,41.0,5.0,0.0,5.0,1.0,50000.0,4.0,4,1,0,56.0,3,1,1,418.0,0.0
7927.0,28.0,3.0,0.0,2.0,1.0,40000.0,0.0,0,1,0,52.0,3,1,1,742.0,0.0
7927.0,28.0,3.0,0.0,2.0,1.0,40000.0,0.0,1,1,0,51.0,3,1,1,746.0,0.0
7927.0,28.0,3.0,0.0,2.0,1.0,40000.0,0.0,2,1,0,48.0,3,1,1,961.0,1.0
7928.0,41.0,4.0,0.0,1.0,1.0,75000.0,4.0,0,1,0,65.0,3,1,1,428.0,0.0
7928.0,41.0,4.0,0.0,1.0,1.0,75000.0,4.0,1,1,0,65.0,0,0,5,74.0,0.0
7928.0,41.0,4.0,0.0,1.0,1.0,75000.0,4.0,2,1,0,69.0,0,0,0,-1.0,-1.0
7928.0,41.0,4.0,0.0,1.0,1.0,75000.0,4.0,3,1,0,65.0,0,0,0,-1.0,-1.0
7929.0,34.0,4.0,3.0,1.0,1.0,45000.0,0.0,0,1,1,20.0,3,1,1,723.0,0.0
7929.0,34.0,4.0,3.0,1.0,1.0,45000.0,0.0,1,0,1,6.0,2,0,0,-1.0,-1.0
7929.0,34.0,4.0,3.0,1.0,1.0,45000.0,0.0,2,0,1,10.0,2,0,2,344.0,0.0
7929.0,34.0,4.0,3.0,1.0,1.0,45000.0,0.0,3,0,0,5.0,2,0,2,238.0,0.0
7930.0,34.0,5.0,0.0,3.0,1.0,165000.0,2.0,0,1,0,54.0,3,3,0,-1.0,-1.0
7930.0,34.0,5.0,0.0,3.0,1.0,165000.0,2.0,1,1,0,53.0,3,2,1,531.0,0.0
7930.0,34.0,5.0,0.0,3.0,1.0,165000.0,2.0,2,1,1,57.0,3,1,1,257.0,2.0
7930.0,34.0,5.0,0.0,3.0,1.0,165000.0,2.0,3,1,0,54.0,0,0,5,77.0,0.0
7930.0,34.0,5.0,0.0,3.0,1.0,165000.0,2.0,4,1,0,52.0,0,0,4,431.0,0.0
7931.0,34.0,3.0,0.0,2.0,1.0,90000.0,0.0,0,1,0,52.0,3,2,1,231.0,1.0
7931.0,34.0,3.0,0.0,2.0,1.0,90000.0,0.0,1,1,0,52.0,3,1,1,809.0,0.0
7931.0,34.0,3.0,0.0,2.0,1.0,90000.0,0.0,2,1,1,53.0,0,0,0,-1.0,-1.0
7932.0,40.0,2.0,1.0,1.0,1.0,30000.0,1.0,0,1,1,21.0,3,1,1,47.0,2.0
7932.0,40.0,2.0,1.0,1.0,1.0,30000.0,1.0,1,0,0,10.0,2,0,2,65.0,0.0
7933.0,32.0,5.0,1.0,3.0,1.0,50000.0,2.0,0,1,0,41.0,3,1,1,939.0,2.0
7933.0,32.0,5.0,1.0,3.0,1.0,50000.0,2.0,1,1,1,44.0,3,1,1,838.0,0.0
7933.0,32.0,5.0,1.0,3.0,1.0,50000.0,2.0,2,1,0,44.0,3,2,1,514.0,0.0
7933.0,32.0,5.0,1.0,3.0,1.0,50000.0,2.0,3,1,1,44.0,1,0,0,-1.0,-1.0
7933.0,32.0,5.0,1.0,3.0,1.0,50000.0,2.0,4,0,0,6.0,2,0,2,91.0,0.0
7934.0,39.0,5.0,0.0,2.0,1.0,25000.0,2.0,0,1,0,60.0,3,1,0,-1.0,-1.0
7934.0,39.0,5.0,0.0,2.0,1.0,25000.0,2.0,1,1,0,62.0,3,1,1,126.0,0.0
7934.0,39.0,5.0,0.0,2.0,1.0,25000.0,2.0,2,1,0,60.0,0,0,3,792.0,1.0
7934.0,39.0,5.0,0.0,2.0,1.0,25000.0,2.0,3,1,0,61.0,0,0,5,72.0,3.0
7934.0,39.0,5.0,0.0,2.0,1.0,25000.0,2.0,4,1,0,59.0,0,0,3,574.0,0.0
7935.0,31.0,5.0,1.0,3.0,1.0,55000.0,2.0,0,1,1,28.0,3,1,1,750.0,2.0
7935.0,31.0,5.0,1.0,3.0,1.0,55000.0,2.0,1,1,0,26.0,3,1,1,788.0,0.0
7935.0,31.0,5.0,1.0,3.0,1.0,55000.0,2.0,2,1,1,27.0,3,1,0,-1.0,-1.0
7935.0,31.0,5.0,1.0,3.0,1.0,55000.0,2.0,3,1,1,27.0,3,1,1,454.0,0.0
7935.0,31.0,5.0,1.0,3.0,1.0,55000.0,2.0,4,0,0,3.0,2,0,2,2.0,0.0
7936.0,50.0,5.0,1.0,4.0,1.0,75000.0,2.0,0,1,1,22.0,3,1,1,604.0,2.0
7936.0,50.0,5.0,1.0,4.0,1.0,75000.0,2.0,1,1,0,21.0,3,1,1,731.0,2.0
7936.0,50.0,5.0,1.0,4.0,1.0,75000.0,2.0,2,1,1,19.0,2,0,2,166.0,2.0
7936.0,50.0,5.0,1.0,4.0,1.0,75000.0,2.0,3,1,0,19.0,2,0,2,395.0,3.0
7936.0,50.0,5.0,1.0,4.0,1.0,75000.0,2.0,4,0,1,6.0,2,0,2,13.0,0.0
7937.0,37.0,3.0,1.0,2.0,1.0,55000.0,1.0,0,1,1,38.0,3,1,1,19.0,0.0
7937.0,37.0,3.0,1.0,2.0,1.0,55000.0,1.0,1,1,0,40.0,3,2,1,850.0,2.0
7937.0,37.0,3.0,1.0,2.0,1.0,55000.0,1.0,2,0,0,5.0,2,0,2,350.0,2.0
7938.0,40.0,5.0,2.0,2.0,1.0,35000.0,3.0,0,1,1,31.0,3,1,1,401.0,3.0
7938.0,40.0,5.0,2.0,2.0,1.0,35000.0,3.0,1,1,0,33.0,3,1,1,875.0,0.0
7938.0,40.0,5.0,2.0,2.0,1.0,35000.0,3.0,2,1,1,36.0,3,1,1,373.0,1.0
7938.0,40.0,5.0,2.0,2.0,1.0,35000.0,3.0,3,0,0,7.0,2,0,2,402.0,3.0
7938.0,40.0,5.0,2.0,2.0,1.0,35000.0,3.0,4,0,2,5.0,2,0,2,99.0,3.0
